video_id,gloss,label,label_id,split,url,source,signer_id,frame_start,frame_end,fps,expected_video_stem,landmark_path,resolved_video_path,download_status
65996,kiss,kiss,42,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/KI/KISS_2-165.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL100\videos\65996,data\landmarks\wlasl100\65996.npy,,missing
31757,kiss,kiss,42,val,https://www.youtube.com/watch?v=7B830ksHv20,aslu,5,1,-1,25,data\raw\WLASL100\videos\31757,data\landmarks\wlasl100\31757.npy,data\raw\WLASL100\videos\31757.mp4,found
31758,kiss,kiss,42,test,https://www.youtube.com/watch?v=bbunI-2KVKo,aslu,5,1,-1,25,data\raw\WLASL100\videos\31758,data\landmarks\wlasl100\31758.npy,data\raw\WLASL100\videos\31758.mp4,found
31749,kiss,kiss,42,test,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/kiss.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\31749,data\landmarks\wlasl100\31749.npy,data\raw\WLASL100\videos\31749.mp4,found
67817,kiss,kiss,42,train,https://youtu.be/xUtx5xCoVXI,asllex,109,1,-1,25,data\raw\WLASL100\videos\67817,data\landmarks\wlasl100\67817.npy,,missing
31759,kiss,kiss,42,val,https://www.youtube.com/watch?v=Bpbc7RhARRg,aslu,5,1,-1,25,data\raw\WLASL100\videos\31759,data\landmarks\wlasl100\31759.npy,data\raw\WLASL100\videos\31759.mp4,found
31762,kiss,kiss,42,train,https://www.youtube.com/watch?v=P1JsNQUgyeg,aslu,64,1,-1,25,data\raw\WLASL100\videos\31762,data\landmarks\wlasl100\31762.npy,data\raw\WLASL100\videos\31762.mp4,found
31763,kiss,kiss,42,train,https://www.youtube.com/watch?v=SbvomlBCAe8,nabboud,69,1,-1,25,data\raw\WLASL100\videos\31763,data\landmarks\wlasl100\31763.npy,,missing
31764,kiss,kiss,42,train,https://www.youtube.com/watch?v=tp7A4b_dO0k,nabboud,69,1,-1,25,data\raw\WLASL100\videos\31764,data\landmarks\wlasl100\31764.npy,,missing
32146,language,language,43,train,https://www.youtube.com/watch?v=EhkIoTNxwGE,asl5200,9,98,124,25,data\raw\WLASL100\videos\32146,data\landmarks\wlasl100\32146.npy,data\raw\WLASL100\videos\32146.mp4,found
68084,language,language,43,train,https://www.youtube.com/watch?v=IRuaSHyrm6o,valencia-asl,111,1,-1,25,data\raw\WLASL100\videos\68084,data\landmarks\wlasl100\68084.npy,data\raw\WLASL100\videos\68084.mp4,found
68085,language,language,43,train,https://www.youtube.com/watch?v=iYwt-z7Roz4,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68085,data\landmarks\wlasl100\68085.npy,data\raw\WLASL100\videos\68085.mp4,found
68904,language,language,43,val,https://www.youtube.com/watch?v=TaeaJ9r1A5U,lillybauer,113,1,69,25,data\raw\WLASL100\videos\68904,data\landmarks\wlasl100\68904.npy,,missing
32156,language,language,43,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%203-3MX4tSI4zV0.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32156,data\landmarks\wlasl100\32156.npy,data\raw\WLASL100\videos\32156.mp4,found
32157,language,language,43,test,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%204-a0lbU50n0wI.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32157,data\landmarks\wlasl100\32157.npy,data\raw\WLASL100\videos\32157.mp4,found
32158,language,language,43,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language-QQZBHc4ZCkA.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32158,data\landmarks\wlasl100\32158.npy,data\raw\WLASL100\videos\32158.mp4,found
32160,language,language,43,train,https://media.asldeafined.com/vocabulary/1468671247.1222.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\32160,data\landmarks\wlasl100\32160.npy,data\raw\WLASL100\videos\32160.mp4,found
32161,language,language,43,train,https://www.handspeak.com/word/l/language2.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\32161,data\landmarks\wlasl100\32161.npy,,missing
32162,language,language,43,train,https://www.handspeak.com/word/l/language.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\32162,data\landmarks\wlasl100\32162.npy,,missing
32163,language,language,43,train,https://www.signingsavvy.com/signs/mp4/6/6380.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\32163,data\landmarks\wlasl100\32163.npy,,missing
66008,language,language,43,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LANGUAGE-2463.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL100\videos\66008,data\landmarks\wlasl100\66008.npy,,missing
66007,language,language,43,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LANGUAGE-600.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL100\videos\66007,data\landmarks\wlasl100\66007.npy,,missing
32154,language,language,43,val,https://media.spreadthesign.com/video/mp4/13/457488.mp4,spreadthesign,8,1,-1,25,data\raw\WLASL100\videos\32154,data\landmarks\wlasl100\32154.npy,data\raw\WLASL100\videos\32154.mp4,found
67827,language,language,43,val,https://youtu.be/ZS5lDC1yMSo,asllex,109,1,-1,25,data\raw\WLASL100\videos\67827,data\landmarks\wlasl100\67827.npy,,missing
32164,language,language,43,train,https://www.youtube.com/watch?v=O8XiLkrSx48,aslu,5,1,-1,25,data\raw\WLASL100\videos\32164,data\landmarks\wlasl100\32164.npy,data\raw\WLASL100\videos\32164.mp4,found
32165,language,language,43,train,https://www.youtube.com/watch?v=y3ZYWbCLnGU,aslu,5,1,-1,25,data\raw\WLASL100\videos\32165,data\landmarks\wlasl100\32165.npy,,missing
32166,language,language,43,test,http://www.aslpro.com/main/l/language.swf,aslpro,25,1,-1,25,data\raw\WLASL100\videos\32166,data\landmarks\wlasl100\32166.npy,,missing
32167,language,language,43,test,http://www.aslsearch.com/signs/videos/language.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\32167,data\landmarks\wlasl100\32167.npy,,missing
32155,language,language,43,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Language%202-e7ngY2s5d-w.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32155,data\landmarks\wlasl100\32155.npy,data\raw\WLASL100\videos\32155.mp4,found
32319,later,later,44,train,https://www.youtube.com/watch?v=EhkIoTNxwGE,asl5200,9,378,410,25,data\raw\WLASL100\videos\32319,data\landmarks\wlasl100\32319.npy,data\raw\WLASL100\videos\32319.mp4,found
32335,later,later,44,train,https://www.youtube.com/watch?v=X4003aEoiWo,aslu,5,1,-1,25,data\raw\WLASL100\videos\32335,data\landmarks\wlasl100\32335.npy,data\raw\WLASL100\videos\32335.mp4,found
32336,later,later,44,train,http://www.aslpro.com/main/l/later.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\32336,data\landmarks\wlasl100\32336.npy,,missing
32337,later,later,44,train,http://www.aslsearch.com/signs/videos/later.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\32337,data\landmarks\wlasl100\32337.npy,,missing
32338,later,later,44,train,http://www.aslsearch.com/signs/videos/later.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\32338,data\landmarks\wlasl100\32338.npy,,missing
32320,later,later,44,val,https://media.spreadthesign.com/video/mp4/13/457497.mp4,spreadthesign,8,1,-1,25,data\raw\WLASL100\videos\32320,data\landmarks\wlasl100\32320.npy,data\raw\WLASL100\videos\32320.mp4,found
32321,later,later,44,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later%202-UlcQ5965pNk.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32321,data\landmarks\wlasl100\32321.npy,data\raw\WLASL100\videos\32321.mp4,found
32322,later,later,44,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later%203-nbbipDhvyVQ.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32322,data\landmarks\wlasl100\32322.npy,data\raw\WLASL100\videos\32322.mp4,found
32323,later,later,44,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later-FVJ2dUlmpXA.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\32323,data\landmarks\wlasl100\32323.npy,data\raw\WLASL100\videos\32323.mp4,found
32324,later,later,44,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Later-K4l6zXKW2b4.mp4,signschool,39,1,-1,25,data\raw\WLASL100\videos\32324,data\landmarks\wlasl100\32324.npy,data\raw\WLASL100\videos\32324.mp4,found
32325,later,later,44,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20later-LwQxFlH3wmA.mp4,signschool,70,1,-1,25,data\raw\WLASL100\videos\32325,data\landmarks\wlasl100\32325.npy,data\raw\WLASL100\videos\32325.mp4,found
66015,later,later,44,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LATER-1688.mp4,aslsignbank,96,1,-1,25,data\raw\WLASL100\videos\66015,data\landmarks\wlasl100\66015.npy,,missing
32326,later,later,44,train,https://media.asldeafined.com/vocabulary/1468671424.4465.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\32326,data\landmarks\wlasl100\32326.npy,data\raw\WLASL100\videos\32326.mp4,found
32327,later,later,44,train,https://www.handspeak.com/word/l/later2.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\32327,data\landmarks\wlasl100\32327.npy,,missing
32328,later,later,44,train,https://www.handspeak.com/word/l/later-inf.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\32328,data\landmarks\wlasl100\32328.npy,,missing
66014,later,later,44,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/LA/LATER-169.mp4,aslsignbank,90,1,-1,25,data\raw\WLASL100\videos\66014,data\landmarks\wlasl100\66014.npy,,missing
67829,later,later,44,test,https://youtu.be/s3wDKw4Y4w0,asllex,109,1,-1,25,data\raw\WLASL100\videos\67829,data\landmarks\wlasl100\67829.npy,,missing
32329,later,later,44,test,https://www.handspeak.com/word/l/later.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\32329,data\landmarks\wlasl100\32329.npy,,missing
32333,later,later,44,train,https://www.signingsavvy.com/signs/mp4/7/7458.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\32333,data\landmarks\wlasl100\32333.npy,,missing
32334,later,later,44,train,https://www.youtube.com/watch?v=4Md8yfrXzp8,aslu,5,1,-1,25,data\raw\WLASL100\videos\32334,data\landmarks\wlasl100\32334.npy,data\raw\WLASL100\videos\32334.mp4,found
34685,man,man,45,test,https://www.youtube.com/watch?v=IxO7unGawfk,asl5200,9,298,340,25,data\raw\WLASL100\videos\34685,data\landmarks\wlasl100\34685.npy,data\raw\WLASL100\videos\34685.mp4,found
69395,man,man,45,val,http://aslbricks.org/New/ASL-Videos/man.mp4,aslbrick,116,1,-1,25,data\raw\WLASL100\videos\69395,data\landmarks\wlasl100\69395.npy,data\raw\WLASL100\videos\69395.mp4,found
68794,man,man,45,train,https://www.youtube.com/watch?v=pi_BA9L-UNk,lillybauer,115,1,51,25,data\raw\WLASL100\videos\68794,data\landmarks\wlasl100\68794.npy,,missing
34746,man,man,45,train,http://www.aslsearch.com/signs/videos/male.mp4,aslsearch,41,1,-1,25,data\raw\WLASL100\videos\34746,data\landmarks\wlasl100\34746.npy,,missing
34733,man,man,45,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/man2.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\34733,data\landmarks\wlasl100\34733.npy,data\raw\WLASL100\videos\34733.mp4,found
34734,man,man,45,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/man.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\34734,data\landmarks\wlasl100\34734.npy,data\raw\WLASL100\videos\34734.mp4,found
34736,man,man,45,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Male%2C%20Man-k2HqojTY0ZE.mp4,signschool,4,1,-1,25,data\raw\WLASL100\videos\34736,data\landmarks\wlasl100\34736.npy,data\raw\WLASL100\videos\34736.mp4,found
34737,man,man,45,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Man-aifqg8ePLMI.mp4,signschool,39,1,-1,25,data\raw\WLASL100\videos\34737,data\landmarks\wlasl100\34737.npy,data\raw\WLASL100\videos\34737.mp4,found
34738,man,man,45,train,https://media.asldeafined.com/vocabulary/1546574351.9937.mp4,asldeafined,34,1,-1,25,data\raw\WLASL100\videos\34738,data\landmarks\wlasl100\34738.npy,data\raw\WLASL100\videos\34738.mp4,found
34739,man,man,45,train,https://www.handspeak.com/word/m/man2.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\34739,data\landmarks\wlasl100\34739.npy,,missing
34741,man,man,45,train,https://www.handspeak.com/word/m/man.mp4,handspeak,20,1,-1,25,data\raw\WLASL100\videos\34741,data\landmarks\wlasl100\34741.npy,,missing
66098,man,man,45,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-1627.mp4,aslsignbank,97,1,-1,25,data\raw\WLASL100\videos\66098,data\landmarks\wlasl100\66098.npy,,missing
66099,man,man,45,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-2000.mp4,aslsignbank,97,1,-1,25,data\raw\WLASL100\videos\66099,data\landmarks\wlasl100\66099.npy,,missing
66097,man,man,45,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/MA/MAN-503.mp4,aslsignbank,97,1,-1,25,data\raw\WLASL100\videos\66097,data\landmarks\wlasl100\66097.npy,,missing
34732,man,man,45,train,https://media.spreadthesign.com/video/mp4/13/456667.mp4,spreadthesign,37,1,-1,25,data\raw\WLASL100\videos\34732,data\landmarks\wlasl100\34732.npy,data\raw\WLASL100\videos\34732.mp4,found
67872,man,man,45,val,https://youtu.be/T2R4utmVagc,asllex,109,1,-1,25,data\raw\WLASL100\videos\67872,data\landmarks\wlasl100\67872.npy,,missing
34742,man,man,45,train,https://www.signingsavvy.com/signs/mp4/7/7441.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\34742,data\landmarks\wlasl100\34742.npy,,missing
34743,man,man,45,test,https://www.youtube.com/watch?v=lyAWyqDxUqg,aslu,5,1,-1,25,data\raw\WLASL100\videos\34743,data\landmarks\wlasl100\34743.npy,data\raw\WLASL100\videos\34743.mp4,found
34744,man,man,45,train,https://www.youtube.com/watch?v=rTUmMfWQ2rw,aslu,5,1,-1,25,data\raw\WLASL100\videos\34744,data\landmarks\wlasl100\34744.npy,data\raw\WLASL100\videos\34744.mp4,found
34745,man,man,45,train,http://www.aslpro.com/main/m/man.swf,aslpro,87,1,-1,25,data\raw\WLASL100\videos\34745,data\landmarks\wlasl100\34745.npy,,missing
51054,shirt,shirt,46,train,https://www.youtube.com/watch?v=XB3Q6IX6CBo,asl5200,9,3441,3497,25,data\raw\WLASL100\videos\51054,data\landmarks\wlasl100\51054.npy,data\raw\WLASL100\videos\51054.mp4,found
68928,shirt,shirt,46,train,https://www.youtube.com/watch?v=u7GIbrpxyFU,lillybauer,115,1,56,25,data\raw\WLASL100\videos\68928,data\landmarks\wlasl100\68928.npy,,missing
51057,shirt,shirt,46,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\51057,data\landmarks\wlasl100\51057.npy,data\raw\WLASL100\videos\51057.mp4,found
51077,shirt,shirt,46,test,http://www.aslpro.com/main/s/shirt.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\51077,data\landmarks\wlasl100\51077.npy,,missing
51081,shirt,shirt,46,val,http://www.aslsearch.com/signs/videos/shirt.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\51081,data\landmarks\wlasl100\51081.npy,,missing
51056,shirt,shirt,46,train,https://media.spreadthesign.com/video/mp4/13/50791.mp4,spreadthesign,63,1,-1,25,data\raw\WLASL100\videos\51056,data\landmarks\wlasl100\51056.npy,data\raw\WLASL100\videos\51056.mp4,found
51058,shirt,shirt,46,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-plaid.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\51058,data\landmarks\wlasl100\51058.npy,data\raw\WLASL100\videos\51058.mp4,found
51059,shirt,shirt,46,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/shirt-vneck.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\51059,data\landmarks\wlasl100\51059.npy,data\raw\WLASL100\videos\51059.mp4,found
51060,shirt,shirt,46,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Shirt-Mi3CHINu71M.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\51060,data\landmarks\wlasl100\51060.npy,data\raw\WLASL100\videos\51060.mp4,found
51061,shirt,shirt,46,train,https://media.asldeafined.com/vocabulary/1468766065.7078.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\51061,data\landmarks\wlasl100\51061.npy,data\raw\WLASL100\videos\51061.mp4,found
51063,shirt,shirt,46,train,https://www.signingsavvy.com/signs/mp4/23/23615.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\51063,data\landmarks\wlasl100\51063.npy,,missing
51064,shirt,shirt,46,train,https://www.signingsavvy.com/signs/mp4/23/23616.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\51064,data\landmarks\wlasl100\51064.npy,,missing
67188,shirt,shirt,46,train,https://youtu.be/lSqfurbjfDc,asllex,109,1,-1,25,data\raw\WLASL100\videos\67188,data\landmarks\wlasl100\67188.npy,,missing
51066,shirt,shirt,46,test,https://www.signingsavvy.com/signs/mp4/23/23618.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\51066,data\landmarks\wlasl100\51066.npy,,missing
51067,shirt,shirt,46,val,https://www.signingsavvy.com/signs/mp4/6/6249.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\51067,data\landmarks\wlasl100\51067.npy,,missing
51068,shirt,shirt,46,test,https://www.signingsavvy.com/signs/mp4/7/7169.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\51068,data\landmarks\wlasl100\51068.npy,,missing
51069,shirt,shirt,46,train,https://www.youtube.com/watch?v=4ln_5SQd__w,aslu,5,1,-1,25,data\raw\WLASL100\videos\51069,data\landmarks\wlasl100\51069.npy,data\raw\WLASL100\videos\51069.mp4,found
51070,shirt,shirt,46,train,https://www.youtube.com/watch?v=8dyicrBmgKE,nabboud,65,1,-1,25,data\raw\WLASL100\videos\51070,data\landmarks\wlasl100\51070.npy,,missing
51071,shirt,shirt,46,val,https://www.youtube.com/watch?v=9Rcg3QJiClc,aslu,5,1,-1,25,data\raw\WLASL100\videos\51071,data\landmarks\wlasl100\51071.npy,data\raw\WLASL100\videos\51071.mp4,found
51072,shirt,shirt,46,train,https://www.youtube.com/watch?v=i14EM0ZbtUY,aslu,5,1,-1,25,data\raw\WLASL100\videos\51072,data\landmarks\wlasl100\51072.npy,data\raw\WLASL100\videos\51072.mp4,found
55356,study,study,47,test,https://www.youtube.com/watch?v=XB3Q6IX6CBo,asl5200,9,9873,9919,25,data\raw\WLASL100\videos\55356,data\landmarks\wlasl100\55356.npy,data\raw\WLASL100\videos\55356.mp4,found
68428,study,study,47,val,https://www.youtube.com/watch?v=edaot0Pm6NI,lillybauer,113,1,84,25,data\raw\WLASL100\videos\68428,data\landmarks\wlasl100\68428.npy,,missing
68162,study,study,47,train,https://www.youtube.com/watch?v=JSwDsjPxKk0,valencia-asl,109,1,-1,25,data\raw\WLASL100\videos\68162,data\landmarks\wlasl100\68162.npy,data\raw\WLASL100\videos\68162.mp4,found
68624,study,study,47,train,https://www.youtube.com/watch?v=kePJ_Y5KPmM,lillybauer,113,1,117,25,data\raw\WLASL100\videos\68624,data\landmarks\wlasl100\68624.npy,,missing
55364,study,study,47,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Study-Yk94i4N_5Ag.mp4,signschool,31,1,-1,25,data\raw\WLASL100\videos\55364,data\landmarks\wlasl100\55364.npy,data\raw\WLASL100\videos\55364.mp4,found
55365,study,study,47,train,https://media.asldeafined.com/vocabulary/1468897455.7527.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\55365,data\landmarks\wlasl100\55365.npy,data\raw\WLASL100\videos\55365.mp4,found
55366,study,study,47,train,https://media.asldeafined.com/vocabulary/1522766622.3153.mp4,asldeafined,15,1,-1,25,data\raw\WLASL100\videos\55366,data\landmarks\wlasl100\55366.npy,data\raw\WLASL100\videos\55366.mp4,found
55367,study,study,47,train,https://www.handspeak.com/word/s/study.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\55367,data\landmarks\wlasl100\55367.npy,,missing
55368,study,study,47,train,https://www.signingsavvy.com/signs/mp4/22/22165.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\55368,data\landmarks\wlasl100\55368.npy,,missing
55369,study,study,47,train,https://www.signingsavvy.com/signs/mp4/23/23174.mp4,signingsavvy,10,1,-1,25,data\raw\WLASL100\videos\55369,data\landmarks\wlasl100\55369.npy,,missing
55370,study,study,47,train,https://www.youtube.com/watch?v=MI5yNdCJ7kg,aslu,5,1,-1,25,data\raw\WLASL100\videos\55370,data\landmarks\wlasl100\55370.npy,data\raw\WLASL100\videos\55370.mp4,found
66575,study,study,47,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/ST/STUDY-1139.mp4,aslsignbank,100,1,-1,25,data\raw\WLASL100\videos\66575,data\landmarks\wlasl100\66575.npy,,missing
55361,study,study,47,train,https://elementalaslconcepts.weebly.com/uploads/2/4/4/5/24454483/study.mov,elementalasl,19,1,-1,25,data\raw\WLASL100\videos\55361,data\landmarks\wlasl100\55361.npy,data\raw\WLASL100\videos\55361.mp4,found
55371,study,study,47,val,https://www.youtube.com/watch?v=ngmdzuRjqcA,aslu,5,1,-1,25,data\raw\WLASL100\videos\55371,data\landmarks\wlasl100\55371.npy,data\raw\WLASL100\videos\55371.mp4,found
55372,study,study,47,train,https://www.youtube.com/watch?v=tGm13N0s4wQ,aslu,5,1,-1,25,data\raw\WLASL100\videos\55372,data\landmarks\wlasl100\55372.npy,data\raw\WLASL100\videos\55372.mp4,found
55373,study,study,47,val,https://www.youtube.com/watch?v=ZRgbix3ihv0,aslu,5,1,-1,25,data\raw\WLASL100\videos\55373,data\landmarks\wlasl100\55373.npy,data\raw\WLASL100\videos\55373.mp4,found
55374,study,study,47,train,http://www.aslpro.com/main/s/study.swf,aslpro,72,1,-1,25,data\raw\WLASL100\videos\55374,data\landmarks\wlasl100\55374.npy,,missing
55375,study,study,47,test,http://www.aslsearch.com/signs/videos/study.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\55375,data\landmarks\wlasl100\55375.npy,,missing
55362,study,study,47,train,https://media.spreadthesign.com/video/mp4/13/50835.mp4,spreadthesign,63,1,-1,25,data\raw\WLASL100\videos\55362,data\landmarks\wlasl100\55362.npy,data\raw\WLASL100\videos\55362.mp4,found
55363,study,study,47,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/study.mp4,startasl,38,1,-1,25,data\raw\WLASL100\videos\55363,data\landmarks\wlasl100\55363.npy,data\raw\WLASL100\videos\55363.mp4,found
56835,tall,tall,48,test,https://www.youtube.com/watch?v=x6CehcknaH8,asl5200,9,258,310,25,data\raw\WLASL100\videos\56835,data\landmarks\wlasl100\56835.npy,data\raw\WLASL100\videos\56835.mp4,found
56851,tall,tall,48,train,http://www.aslpro.com/main/t/tall.swf,aslpro,24,1,-1,25,data\raw\WLASL100\videos\56851,data\landmarks\wlasl100\56851.npy,,missing
56852,tall,tall,48,train,http://www.aslsearch.com/signs/videos/tall.mp4,aslsearch,12,1,-1,25,data\raw\WLASL100\videos\56852,data\landmarks\wlasl100\56852.npy,,missing
56838,tall,tall,48,train,https://s3-us-west-1.amazonaws.com/files.startasl.com/asldictionary/tall.mp4,startasl,36,1,-1,25,data\raw\WLASL100\videos\56838,data\landmarks\wlasl100\56838.npy,data\raw\WLASL100\videos\56838.mp4,found
56839,tall,tall,48,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall%2C%20Adult%2C%20Grown-up-oXwKsrsVUE8.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\56839,data\landmarks\wlasl100\56839.npy,data\raw\WLASL100\videos\56839.mp4,found
56840,tall,tall,48,val,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Big%2C%20Giant%2C%20Tall--OCW9K2ZzVY.mp4,signschool,32,1,-1,25,data\raw\WLASL100\videos\56840,data\landmarks\wlasl100\56840.npy,data\raw\WLASL100\videos\56840.mp4,found
56841,tall,tall,48,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-8d940gDDaKI.mp4,signschool,6,1,-1,25,data\raw\WLASL100\videos\56841,data\landmarks\wlasl100\56841.npy,data\raw\WLASL100\videos\56841.mp4,found
56842,tall,tall,48,train,https://signstock.blob.core.windows.net/signschool/videos/db_uploads/SignSchool%20Tall-WKv937oqhW8.mp4,signschool,31,1,-1,25,data\raw\WLASL100\videos\56842,data\landmarks\wlasl100\56842.npy,data\raw\WLASL100\videos\56842.mp4,found
56843,tall,tall,48,test,https://media.asldeafined.com/vocabulary/1468943060.7425.mp4,asldeafined,13,1,-1,25,data\raw\WLASL100\videos\56843,data\landmarks\wlasl100\56843.npy,data\raw\WLASL100\videos\56843.mp4,found
56844,tall,tall,48,train,https://media.asldeafined.com/vocabulary/1546575217.9786.mp4,asldeafined,34,1,-1,25,data\raw\WLASL100\videos\56844,data\landmarks\wlasl100\56844.npy,data\raw\WLASL100\videos\56844.mp4,found
56845,tall,tall,48,val,https://www.handspeak.com/word/t/tall.mp4,handspeak,14,1,-1,25,data\raw\WLASL100\videos\56845,data\landmarks\wlasl100\56845.npy,,missing
66591,tall,tall,48,val,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_1-1174.mp4,aslsignbank,88,1,-1,25,data\raw\WLASL100\videos\66591,data\landmarks\wlasl100\66591.npy,,missing
56846,tall,tall,48,train,https://www.signingsavvy.com/signs/mp4/14/14373.mp4,signingsavvy,11,1,-1,25,data\raw\WLASL100\videos\56846,data\landmarks\wlasl100\56846.npy,,missing
66592,tall,tall,48,train,https://aslsignbank.haskins.yale.edu/dictionary/protected_media/glossvideo/ASL/TA/TALL_2-411.mp4,aslsignbank,93,1,-1,25,data\raw\WLASL100\videos\66592,data\landmarks\wlasl100\66592.npy,,missing
56837,tall,tall,48,train,https://media.spreadthesign.com/video/mp4/13/50853.mp4,spreadthesign,63,1,-1,25,data\raw\WLASL100\videos\56837,data\landmarks\wlasl100\56837.npy,data\raw\WLASL100\videos\56837.mp4,found
67278,tall,tall,48,test,https://youtu.be/qk-or6jz0Hk,asllex,109,1,-1,25,data\raw\WLASL100\videos\67278,data\landmarks\wlasl100\67278.npy,,missing
67279,tall,tall,48,train,https://youtu.be/sT8fYiXBtZE,asllex,109,1,-1,25,data\raw\WLASL100\videos\67279,data\landmarks\wlasl100\67279.npy,,missing
